Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status
54CA3BDB7AF90CE79E94F5E52706BA6C3A356F46,10/01/2017 05:58:00 PM +0000,Crash Service,"(30.3300373,-97.7399579)",30.3300373,-97.7399579,5448 BURNET RD,ARCHIVED
54D3F3517C8183E9317C62F6C01455D00160E63F,09/29/2017 01:13:00 PM +0000,Traffic Impediment,"(30.2570804,-97.736284)",30.2570804,-97.736284,60-69 San Marcos St,ARCHIVED
54D3F3517C8183E9317C62F6C01455D00160E63F_1507709465000,10/11/2017 01:11:00 PM +0000,Crash Service,"(30.377125,-97.676482)",30.377125,-97.676482,11300 N Ih 35 Svrd Sb,ARCHIVED
54D3F3517C8183E9317C62F6C01455D00160E63F_1507879941000,10/13/2017 12:32:00 PM +0000,Traffic Impediment,"(30.370437,-97.693523)",30.370437,-97.693523,800-930 Ken St,ARCHIVED
54D3F3517C8183E9317C62F6C01455D00160E63F_1508141361000,10/16/2017 01:09:00 PM +0000,Crash Urgent,"(30.362800,-97.786818)",30.3628,-97.786818,Driftwood Dr & Sprucewood Dr,ARCHIVED
54EA9BE9D0B2076FA355586C14CC03B84AD13C70,09/30/2017 07:39:00 PM +0000,Traffic Hazard,"(30.1370537,-97.7977933)",30.1370537,-97.7977933,11400-11811 S Ih 35 Svrd Nb,ARCHIVED
54EA9BE9D0B2076FA355586C14CC03B84AD13C70_1508167763000,10/16/2017 08:29:00 PM +0000,Crash Urgent,"(30.190265,-97.857406)",30.190265,-97.857406,3901-4301 W Slaughter Ln,ARCHIVED
54EA9BE9D0B2076FA355586C14CC03B84AD13C70_1508252353000,10/17/2017 07:59:00 PM +0000,Crash Urgent,"(30.331243,-97.687350)",30.331243,-97.68735,7609 Cameron Rd,ARCHIVED
54F9C5DB018042C5624C67DC1DE588C11164E3AC_1508089036000,10/15/2017 10:37:00 PM +0000,Traffic Hazard,"(30.222128,-97.676089)",30.222128,-97.676089,1513-1579 E Sh 71 Wb,ARCHIVED
54FCE74DDD33DC3F1AC11D17CD8076A90BAF1F5E,10/05/2017 06:14:00 PM +0000,Traffic Hazard,"(30.2290572,-97.8014058)",30.2290572,-97.8014058,4700 West Gate Blvd,ARCHIVED
54FCE74DDD33DC3F1AC11D17CD8076A90BAF1F5E_1507896914000,10/13/2017 05:15:00 PM +0000,zSTALLED VEHICLE,"(30.321914,-97.689035)",30.321914,-97.689035,Berkman Dr & E Us 290 Hwy Svrd Wb,ARCHIVED
54FCE74DDD33DC3F1AC11D17CD8076A90BAF1F5E_1507979363000,10/14/2017 04:09:00 PM +0000,Traffic Hazard,"(30.183154,-97.848804)",30.183154,-97.848804,3400 W Slaughter Ln,ARCHIVED
550A4541143D7B239B2641C0000905CA6ADB9994,09/29/2017 01:54:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.194524,-97.6244404)",30.194524,-97.6244404,3800-4135 S SH 130 NB,ARCHIVED
550A4541143D7B239B2641C0000905CA6ADB9994_1508148320000,10/16/2017 03:05:00 PM +0000,Traffic Hazard,"(30.217887,-97.691706)",30.217887,-97.691706,7200-7645 E Ben White Blvd Eb,ARCHIVED
551220DEEB362077F5DF356BDEBAF94F34F93F0C,10/07/2017 09:27:00 PM +0000,Crash Urgent,"(30.3259032,-97.7264005)",30.3259032,-97.7264005,801-833 W Koenig Ln,ARCHIVED
551220DEEB362077F5DF356BDEBAF94F34F93F0C_1507820269000,10/12/2017 07:57:00 PM +0000,Crash Urgent,"(30.454814,-97.791258)",30.454814,-97.791258,Pond Springs Rd & N Us 183 Hwy Svrd Nb,ARCHIVED
551220DEEB362077F5DF356BDEBAF94F34F93F0C_1507907137000,10/13/2017 08:05:00 PM +0000,Traffic Hazard,"(30.268603,-97.741110)",30.268603,-97.74111,200 E 7th St,ARCHIVED
5527E76C85E5B71C6DEFA5F0099519B1D67B4627_1508174293000,10/16/2017 10:18:00 PM +0000,Traffic Impediment,"(30.214519,-97.780351)",30.214519,-97.780351,811 Glen Oak Dr,ARCHIVED
5546443CF7936F056C25DF636352D217C030756C,09/30/2017 08:12:00 PM +0000,COLLISION WITH INJURY,"(30.3388032,-98.1396738)",30.3388032,-98.1396738,24700 Hamilton Pool Rd,ARCHIVED
5546443CF7936F056C25DF636352D217C030756C_1507707358000,10/11/2017 12:35:00 PM +0000,Crash Service,"(30.434084,-97.770148)",30.434084,-97.770148,N Us 183 Hwy Svrd Sb & Spicewood Springs Rd,ARCHIVED
55625EDC17AEA241D22CFA9C01BD7CAB7F616707,09/29/2017 07:39:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.3625691,-97.5860811)",30.3625691,-97.5860811,12676 N SH 130 SB,ARCHIVED
55B3E95B981CC5C1C430E9114425358B64E45D85,10/06/2017 12:38:00 AM +0000,Traffic Impediment,"(30.326388,-97.7344668)",30.326388,-97.7344668,Houston St & Woodrow Ave,ARCHIVED
55B3E95B981CC5C1C430E9114425358B64E45D85_1507830651000,10/12/2017 10:50:00 PM +0000,Crash Urgent,"(30.414110,-97.696836)",30.41411,-97.696836,12425 Lamplight Village Ave,ARCHIVED
560435953B9808841DF0571AC6680B33A1067449,09/29/2017 01:13:00 PM +0000,COLLISION,"(30.3943497,-97.8691306)",30.3943497,-97.8691306,Comanche Trl & N Fm 620 Rd,ARCHIVED
560435953B9808841DF0571AC6680B33A1067449_1508139719000,10/16/2017 12:41:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.168508,-97.826429)",30.168508,-97.826429,10200-blk Manchaca Rd,ARCHIVED
564FD4F695747A12F20FB2F28E3C8198AD3BA8DE,10/01/2017 02:34:00 AM +0000,Crash Service,"(30.3284502,-97.6701316)",30.3284502,-97.6701316,2632 Ridgepoint Dr,ARCHIVED
566EE6D19FEF04459D959B08349D6C07B3A309A2,09/29/2017 10:01:00 PM +0000,Traffic Hazard,"(30.326388,-97.7344668)",30.326388,-97.7344668,Woodrow Ave & Houston St,ARCHIVED
56A99828B4FE6DD222C5AA346F744D07B4ED6030,10/07/2017 06:19:00 PM +0000,Traffic Impediment,"(30.4794312,-97.803303)",30.4794312,-97.803303,Lakeline Blvd & N Us 183 Hwy Svrd Sb,ARCHIVED
56A99828B4FE6DD222C5AA346F744D07B4ED6030_1508159659000,10/16/2017 06:14:00 PM +0000,zSTALLED VEHICLE,"(30.219197,-97.683385)",30.219197,-97.683385,E Ben White Eb To 183 Sb Ramp & S Us 183 Hwy Sb,ARCHIVED
56CFA95A090E34F485359A055DFC3BB8B6A9C820,10/06/2017 12:34:00 AM +0000,Traffic Impediment,"(30.3670084,-97.7006369)",30.3670084,-97.7006369,Rutland Dr & Mearns Meadow Blvd,ARCHIVED
56CFA95A090E34F485359A055DFC3BB8B6A9C820_1508097353000,10/16/2017 12:55:00 AM +0000,Crash Service,"(30.343989,-97.678339)",30.343989,-97.678339,Cross Park Dr & Cameron Rd,ARCHIVED
56CFA95A090E34F485359A055DFC3BB8B6A9C820_1508181086000,10/17/2017 12:11:00 AM +0000,Traffic Hazard,"(30.392347,-97.725626)",30.392347,-97.725626,Burnet Rd & W Braker Ln,ARCHIVED
56CFA95A090E34F485359A055DFC3BB8B6A9C820_1508266703000,10/17/2017 11:58:00 PM +0000,Crash Urgent,"(30.367418,-97.740787)",30.367418,-97.740787,3224-3450 Steck Ave,ARCHIVED
570722B44EC7003126D686B70703051E72FF7408,10/02/2017 11:45:00 PM +0000,Traffic Hazard,"(30.2076702,-97.8164857)",30.2076702,-97.8164857,2712-2810 W William Cannon Dr,ARCHIVED
570722B44EC7003126D686B70703051E72FF7408_1508180727000,10/17/2017 12:05:00 AM +0000,Traffic Hazard,"(30.372732,-97.724677)",30.372732,-97.724677,9000-9029 Research Blvd Svrd Nb,ARCHIVED
570722B44EC7003126D686B70703051E72FF7408_1508266427000,10/17/2017 11:53:00 PM +0000,Traffic Hazard,"(30.265096,-97.784132)",30.265096,-97.784132,1000 S Mopac Expy Nb,ARCHIVED
5748E8895723A0DA63D2BC75B935735A9C0D9699,09/29/2017 12:19:00 AM +0000,Crash Service,"(30.2687442,-97.7340268)",30.2687442,-97.7340268,900 N Ih 35 Svrd Sb,ARCHIVED
5748E8895723A0DA63D2BC75B935735A9C0D9699_1508009178000,10/15/2017 12:26:00 AM +0000,Crash Urgent,"(30.207230,-97.638379)",30.20723,-97.638379,3001 S Fm 973 Rd,ARCHIVED
5769CE46FF3C57AF8C91B587A2FAB87E4D92D4BC,09/29/2017 06:30:00 AM +0000,COLLISION,"(30.4446644,-97.5171343)",30.4446644,-97.5171343,19000-20316 ENGELMANN LN,ARCHIVED
5769CE46FF3C57AF8C91B587A2FAB87E4D92D4BC_1508028110000,10/15/2017 05:41:00 AM +0000,COLLISION,"(30.446419,-97.859873)",30.446419,-97.859873,13359 Fm 2769 Rd,ARCHIVED
578D9283CA503D77B707716D16F3AE71036236D2,09/30/2017 08:14:00 PM +0000,Traffic Hazard,"(30.4820115,-97.8030699)",30.4820115,-97.8030699,Lakeline Blvd To 183a Nb Ramp & N 183a Hwy Svrd Nb,ARCHIVED
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF,09/28/2017 10:23:00 AM +0000,Traffic Hazard,"(30.3839732,-97.7365452)",30.3839732,-97.7365452,9500-9612 N MOPAC EXPY SVRD SB,ARCHIVED
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF_1508034944000,10/15/2017 07:35:00 AM +0000,Crash Urgent,"(30.209181,-97.762147)",30.209181,-97.762147,700 Colonial Park Blvd,ARCHIVED
58907516874AA70188525B2518FAF0E285FD821A,10/09/2017 12:46:00 AM +0000,Traffic Hazard,"(30.331445,-97.7559649)",30.331445,-97.7559649,5200 N Mopac Expy Nb,ARCHIVED
589426A8623F4C5968A9221251D565E029D102B9_1508248649000,10/17/2017 06:57:00 PM +0000,Traffic Impediment,"(30.256663,-97.762688)",30.256663,-97.762688,1400-1499 Treadwell St,ARCHIVED
58A2AF869FDA42032912254F13E954E3756303FD,,Crash Urgent,"(30.4103676,-97.7169777)",30.4103676,-97.7169777,3220 Duval Rd,ARCHIVED
58A2AF869FDA42032912254F13E954E3756303FD_1508264857000,10/17/2017 11:27:00 PM +0000,COLLISION WITH INJURY,"(30.232794,-97.627259)",30.232794,-97.627259,800-825 S Fm 973 Rd,ARCHIVED
58CB004C78AD7DD27552600C7C1D525E5797CD1D,09/29/2017 12:58:00 AM +0000,Traffic Hazard,"(30.2417912,-97.7282907)",30.2417912,-97.7282907,E Riverside Dr & Royal Crest Dr,ARCHIVED
5982FD0F37D93127B4D15129788CC3DE204635A9,10/02/2017 04:16:00 PM +0000,Crash Service,"(30.197176,-97.7882629)",30.197176,-97.7882629,709 W William Cannon Dr,ARCHIVED
5991C2EFCFB90EC6BC16FE7A1100F5F49A2EE4A1,09/28/2017 04:49:00 PM +0000,Traffic Hazard,"(30.3943284,-97.7294582)",30.3943284,-97.7294582,3500 W Braker Ln,ARCHIVED
5991C2EFCFB90EC6BC16FE7A1100F5F49A2EE4A1_1508158370000,10/16/2017 05:52:00 PM +0000,Crash Urgent,"(30.312717,-97.731712)",30.312717,-97.731712,4500-4553 GUADALUPE ST,ARCHIVED
59976704CF42F25B77F2108792C193383EAEAC10,09/27/2017 10:37:00 PM +0000,COLLISION,"(30.2255369,-97.7455368)",30.2255369,-97.7455368,3105 S Ih 35 Svrd Nb,ARCHIVED
59976704CF42F25B77F2108792C193383EAEAC10_1507955402000,10/14/2017 09:30:00 AM +0000,Crash Service,"(30.164243,-97.728280)",30.164243,-97.72828,E William Cannon Dr & Springfield Dr,ARCHIVED
59976704CF42F25B77F2108792C193383EAEAC10_1508003106000,10/14/2017 10:45:00 PM +0000,COLLISION,"(30.442675,-98.100153)",30.442675,-98.100153,311 N Paleface Ranch Rd,ARCHIVED
59976704CF42F25B77F2108792C193383EAEAC10_1508141480000,10/16/2017 01:11:00 PM +0000,Crash Service,"(30.437716,-97.771707)",30.437716,-97.771707,12900 Pond Springs Rd,ARCHIVED
59976704CF42F25B77F2108792C193383EAEAC10_1508229156000,10/17/2017 01:32:00 PM +0000,Crash Urgent,"(30.315200,-97.756740)",30.3152,-97.75674,4100 N Mopac Expy Sb,ARCHIVED
599E9EF3575AE3622FE4BC5B1B01C3705A7E848C,09/28/2017 08:56:00 PM +0000,Crash Urgent,"(30.3238857,-97.7561127)",30.3238857,-97.7561127,4800 N MOPAC EXPY SB,ARCHIVED
59C1C577A1380A9058D9CF86DB4E0AEA6A314988,10/01/2017 12:52:00 AM +0000,Traffic Hazard,"(30.3017741,-97.7157146)",30.3017741,-97.7157146,4400 N Ih 35 Nb,ARCHIVED
59C1C577A1380A9058D9CF86DB4E0AEA6A314988_1507922679000,10/14/2017 12:24:00 AM +0000,Traffic Hazard,"(30.278880,-97.760015)",30.27888,-97.760015,West Lynn St & W 10th St,ARCHIVED
59E221A4758B17362BDEAE901C5A8F58057468B2,10/03/2017 09:38:00 PM +0000,Traffic Hazard,"(30.2868792,-97.7417138)",30.2868792,-97.7417138,2316 Guadalupe St,ARCHIVED
5A2119B6E178E1C71DE65562C5240ACAED86AE67,10/01/2017 12:01:00 AM +0000,Crash Urgent,"(30.2268781,-97.7695943)",30.2268781,-97.7695943,600-1025 W Ben White Blvd Eb,ARCHIVED
5A6F06DB0BD8A8C95C41E825DF3DE1588C7569ED,10/05/2017 05:04:00 PM +0000,Crash Service,"(30.3826634,-97.7713736)",30.3826634,-97.7713736,Spicewood Springs Rd & N Capital Of Texas Hwy Nb,ARCHIVED
5AAB0703D8E504FD68B829DCFED270C59F51E23F_1507825263000,10/12/2017 09:21:00 PM +0000,Traffic Hazard,"(30.411880,-97.708914)",30.41188,-97.708914,12100-12149 N Mopac Expy Nb,ARCHIVED
5AAB0703D8E504FD68B829DCFED270C59F51E23F_1507911309000,10/13/2017 09:15:00 PM +0000,Traffic Hazard,"(30.347744,-97.712984)",30.347744,-97.712984,7836-7866 N Lamar Blvd Svrd Sb,ARCHIVED
5AAB0703D8E504FD68B829DCFED270C59F51E23F_1508175581000,10/16/2017 10:39:00 PM +0000,Traffic Hazard,"(30.351651,-97.748853)",30.351651,-97.748853,6700-7127 N Mopac Expy Nb,ARCHIVED
5AFB66D46A7F6FBC33EC1F7241E719290BAEF02C,09/29/2017 02:30:00 AM +0000,TRAFFIC FATALITY,"(30.4209895,-97.3908018)",30.4209895,-97.3908018,18209 SKOG RD,ARCHIVED
5B01D7DE5B5820C071031775AFC13C629DA27C51,09/29/2017 02:00:00 AM +0000,Crash Urgent,"(30.2049471,-97.7748004)",30.2049471,-97.7748004,S Congress Ave & W Stassney Ln,ARCHIVED
5B01D7DE5B5820C071031775AFC13C629DA27C51_1508279263000,10/18/2017 03:27:00 AM +0000,Traffic Hazard,"(30.344247,-97.593844)",30.344247,-97.593844,N Sh 130 Svrd Sb & E Parmer To N Sh 130 Sb Ramp,ARCHIVED
5B02EEDFCDE9C5448007197D8E9B42AF80204E9B,10/02/2017 01:58:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.3880103,-97.5790937)",30.3880103,-97.5790937,14200-14525 N SH 130 NB,ARCHIVED
5B02EEDFCDE9C5448007197D8E9B42AF80204E9B_1508208274000,10/17/2017 07:44:00 AM +0000,Traffic Impediment,"(30.416768,-97.697667)",30.416768,-97.697667,2128 W Parmer Ln,ARCHIVED
5B366E82958B9FC36081B93AB99568ACB64F6659,10/02/2017 11:49:00 AM +0000,Traffic Hazard,"(30.4179675,-97.6581069)",30.4179675,-97.6581069,106-112 W HOWARD LN,ARCHIVED
5B3FFC638115EC1ACFCD9098DD56778C27F5033D,09/28/2017 11:55:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.3410806,-97.5576792)",30.3410806,-97.5576792,E Parsons St & N Lexington St,ARCHIVED
5B3FFC638115EC1ACFCD9098DD56778C27F5033D_1507941908000,10/14/2017 05:45:00 AM +0000,Crash Service,"(30.479426,-97.803295)",30.479426,-97.803295,N Us 183 Hwy Svrd Sb & S Lakeline Blvd,ARCHIVED
5B3FFC638115EC1ACFCD9098DD56778C27F5033D_1508223594000,10/17/2017 11:59:00 AM +0000,COLLISN/ LVNG SCN,"(30.161199,-97.693894)",30.161199,-97.693894,6700-BLK S US 183 HWY,ARCHIVED
5B48D88A19941E3F151D49ECD72B30B650EA917A,09/27/2017 06:56:00 PM +0000,Traffic Hazard,"(30.1296361,-97.7999654)",30.1296361,-97.7999654,0 S Ih 35 Nb To Onion Creek Ramp,ARCHIVED
5B48D88A19941E3F151D49ECD72B30B650EA917A_1507983523000,10/14/2017 05:18:00 PM +0000,Crash Service,"(30.164157,-97.788225)",30.164157,-97.788225,9300 S IH 35 SVRD SB,ARCHIVED
5B48D88A19941E3F151D49ECD72B30B650EA917A_1508077569000,10/15/2017 07:26:00 PM +0000,Crash Service,"(30.420639,-97.841357)",30.420639,-97.841357,11400 Concordia University Dr,ARCHIVED
5B6606E99564DDD8543C33789D2137EB151ACB60,09/28/2017 05:08:00 PM +0000,Crash Service,"(30.3607925,-97.693467)",30.3607925,-97.693467,101 E Rundberg Ln,ARCHIVED
5B6606E99564DDD8543C33789D2137EB151ACB60_1507897467000,10/13/2017 05:24:00 PM +0000,Crash Service,"(30.172951,-97.785277)",30.172951,-97.785277,S Congress Ave & Ralph Ablanedo Dr,ARCHIVED
5B97F2CCB25ECA23648B004D2A87FE8158705549,10/04/2017 04:48:00 AM +0000,COLLISION,"(30.2911391,-97.4641224)",30.2911391,-97.4641224,22401 Hog Eye Rd,ARCHIVED
5BB246A3223A89C7FB9B2EED9A2EBDA82141406D,10/02/2017 04:46:00 PM +0000,Crash Urgent,"(30.2464594,-97.7320974)",30.2464594,-97.7320974,1600 E Riverside Dr,ARCHIVED
5BB246A3223A89C7FB9B2EED9A2EBDA82141406D_1508239465000,10/17/2017 04:24:00 PM +0000,Traffic Hazard,"(30.420730,-97.704266)",30.42073,-97.704266,12500 N Mopac Expy Sb,ARCHIVED
5BBD5046C9B461CA6F1549F3F39C240A9C5702F9,09/27/2017 09:17:00 PM +0000,Traffic Impediment,"(30.2829904,-97.7269282)",30.2829904,-97.7269282,Manor Rd & N Ih 35 Svrd Nb,ARCHIVED
5BBD5046C9B461CA6F1549F3F39C240A9C5702F9_1507908262000,10/13/2017 08:24:00 PM +0000,Crash Urgent,"(30.265663,-97.782466)",30.265663,-97.782466,851-939 S Mopac Expy Nb,ARCHIVED
5BDF0A2DA996D5D89B383318AFDA6FC994A63D58,09/29/2017 11:14:00 AM +0000,Traffic Hazard,"(30.3238857,-97.7561127)",30.3238857,-97.7561127,4800 N Mopac Expy Sb,ARCHIVED
5BF575DEDE587691D854C1B985EFF29701C35FCA,09/29/2017 06:58:00 PM +0000,Crash Service,"(30.1791852,-97.7699679)",30.1791852,-97.7699679,7330 Bluff Springs Rd,ARCHIVED
5C82821CE203B916B7D33378F9E30009649E9E90,09/27/2017 05:20:00 PM +0000,Crash Urgent,"(30.2705801,-97.7444959)",30.2705801,-97.7444959,Lavaca St & W 8th St,ARCHIVED
5C82821CE203B916B7D33378F9E30009649E9E90_1508242241000,10/17/2017 05:10:00 PM +0000,Traffic Hazard,"(30.387191,-97.672369)",30.387191,-97.672369,12000-12105 N Ih 35 Svrd Nb,ARCHIVED
5C9B7D46FD8D929EB59C92FE99248FADC16B8D2F,10/06/2017 01:18:00 AM +0000,Crash Service,"(30.1928227,-97.7651725)",30.1928227,-97.7651725,1704 Nelms Dr,ARCHIVED
5C9B7D46FD8D929EB59C92FE99248FADC16B8D2F_1508269377000,10/18/2017 12:42:00 AM +0000,Traffic Impediment,"(30.230835,-97.787738)",30.230835,-97.787738,4308 Manchaca Rd,ARCHIVED
5CB97D4F03F917B5DCE1B3F99B1EB647FF58DA7F,10/06/2017 02:28:00 PM +0000,Traffic Hazard,"(30.3425605,-97.7629993)",30.3425605,-97.7629993,Fm 2222 Rd & Dry Creek Dr,ARCHIVED
5D1BDAE6389C2A1988415D2F9B9EC2070341371D,10/04/2017 12:50:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.2351449,-97.6178968)",30.2351449,-97.6178968,700-1520 S SH 130 SB,ARCHIVED
5D22A80605A592F60F2CDE0BF0D59FF70A54A329,10/05/2017 10:47:00 PM +0000,COLLISION WITH INJURY,"(30.4346508,-97.6777769)",30.4346508,-97.6777769,1831 W Wells Branch Pkwy,ARCHIVED
5DB0872F19AA1AE3D1CEFA62AE9877879C085253,10/01/2017 05:27:00 AM +0000,Crash Service,"(30.3312801,-97.6874414)",30.3312801,-97.6874414,7610 Cameron Rd,ARCHIVED
5DB69F242F382BE567F2B3F31C40E0D8041BB424,09/29/2017 01:39:00 AM +0000,Traffic Impediment,"(30.3011866,-97.7057409)",30.3011866,-97.7057409,Mueller Blvd & Philomena St,ARCHIVED
5DB69F242F382BE567F2B3F31C40E0D8041BB424_1507839734000,10/13/2017 01:22:00 AM +0000,Traffic Impediment,"(30.307332,-97.775546)",30.307332,-97.775546,2700 Scenic Dr,ARCHIVED
5DBADC80815BB1554E48667C816D8628F6B80541,09/28/2017 05:19:00 PM +0000,Crash Service,"(30.2269461,-97.7692445)",30.2269461,-97.7692445,600-1218 E Ben White Blvd Svrd Wb,ARCHIVED
5DE66CE70670D441DF3FFBF54742A7E911CAFFDA,09/29/2017 03:14:00 AM +0000,Crash Service,"(30.213183,-97.6585751)",30.213183,-97.6585751,2400-2420 Cardinal Loop,ARCHIVED
5E540D008531EA36696020361B9EA6561F1F5307,09/29/2017 12:13:00 AM +0000,Crash Service,"(30.3108486,-97.7329833)",30.3108486,-97.7329833,Guadalupe St & W 45th St,ARCHIVED
5F40D4EE533CBDBEEBA84C6D68B4925C70CE81F3_1507930354000,10/14/2017 02:32:00 AM +0000,Traffic Hazard,"(30.443538,-97.833105)",30.443538,-97.833105,N Fm 620 Rd & Boulder Ln,ARCHIVED
5F5898E4726001663BA5A126B313B03B1AED3F07_1507916854000,10/13/2017 10:47:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.459023,-97.667597)",30.459023,-97.667597,Three Points Rd & N Ih 35 Svrd Sb,ARCHIVED
5F5898E4726001663BA5A126B313B03B1AED3F07_1508146683000,10/16/2017 02:38:00 PM +0000,Traffic Hazard,"(30.274071,-97.752717)",30.274071,-97.752717,911 N Lamar Blvd,ARCHIVED
5F5A68E72217CE4C8A341A1B3BCDB5EDFA8411F4,09/30/2017 12:30:00 AM +0000,Traffic Hazard,"(30.3110972,-97.7109162)",30.3110972,-97.7109162,5200 N Ih 35 Sb,ARCHIVED
5F89685F47C1D42EFF25DD4ED40967B36B1A9C30,09/30/2017 01:15:00 AM +0000,Crash Urgent,"(30.4411737,-97.6661825)",30.4411737,-97.6661825,Fm 1825 Rd & W Wells Branch Pkwy,ARCHIVED
5F89685F47C1D42EFF25DD4ED40967B36B1A9C30_1507834566000,10/12/2017 11:56:00 PM +0000,zSTALLED VEHICLE,"(30.299682,-97.722386)",30.299682,-97.722386,Red River St & E 41st St,ARCHIVED
600EDBB0AC688B70C008E2E69D46EEAD4ACC286B,10/11/2017 03:52:00 AM +0000,Traffic Hazard,"(30.297503,-97.623931)",30.297503,-97.623931,7000-7311 Decker Ln,ARCHIVED
603FE594BD047C7051F43C2F429E18AF68CA7D25,09/28/2017 09:49:00 PM +0000,Crash Service,"(30.5024536,-97.7770445)",30.5024536,-97.7770445,W PARMER LN,ARCHIVED
603FE594BD047C7051F43C2F429E18AF68CA7D25_1507913003000,10/13/2017 09:43:00 PM +0000,Traffic Hazard,"(30.286757,-97.697460)",30.286757,-97.69746,2104 E M Franklin Ave,ARCHIVED
604CEF8BCDA23730DF21FEDA765B26CD969AF88E,09/26/2017 11:01:00 PM +0000,zSTALLED VEHICLE,"(30.2826236,-97.7569728)",30.2826236,-97.7569728,1512-1599 ENFIELD RD,ARCHIVED
604CEF8BCDA23730DF21FEDA765B26CD969AF88E_1508001479000,10/14/2017 10:17:00 PM +0000,Crash Urgent,"(30.396480,-97.848578)",30.39648,-97.848578,11000 Fm 2222 Rd,ARCHIVED
6077AD2B372D5A152DE8191D73E3E4480C620035,10/04/2017 10:35:00 PM +0000,Traffic Hazard,"(30.2836768,-97.6664325)",30.2836768,-97.6664325,4600-4891 Ed Bluestein Blvd Svrd Nb,ARCHIVED
6077AD2B372D5A152DE8191D73E3E4480C620035_1508178114000,10/16/2017 11:21:00 PM +0000,Crash Service,"(30.454722,-97.826551)",30.454722,-97.826551,11521 N Fm 620 Rd,ARCHIVED
609B2C07DF917504A10BAA3991DE2F52320037D4,10/04/2017 12:40:00 PM +0000,Crash Urgent,"(30.1848362,-97.8488502)",30.1848362,-97.8488502,9911 Brodie Ln,ARCHIVED
609B2C07DF917504A10BAA3991DE2F52320037D4_1508226005000,10/17/2017 12:40:00 PM +0000,Crash Service,"(30.208568,-97.649670)",30.208568,-97.64967,2883 E SH 71 SVRD WB,ARCHIVED
609B2C07DF917504A10BAA3991DE2F52320037D4_1508251702000,10/17/2017 07:48:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.377533,-97.884859)",30.377533,-97.884859,4001 N QUINLAN PARK RD,ARCHIVED
60A171842ABA075B01813E69A7C065DB36CDAE6F,09/30/2017 12:35:00 AM +0000,Crash Urgent,"(30.2182734,-97.6899232)",30.2182734,-97.6899232,7709 E BEN WHITE BLVD SVRD EB,ARCHIVED
60C037CD2766209C22955EA85025834483170CC4,09/29/2017 02:25:00 PM +0000,COLLISN/ LVNG SCN,"(30.1505084,-97.8331514)",30.1505084,-97.8331514,11629 Manchaca Rd,ARCHIVED
60C037CD2766209C22955EA85025834483170CC4_1507972658000,10/14/2017 02:17:00 PM +0000,COLLISION WITH INJURY,"(30.142112,-97.692312)",30.142112,-97.692312,9501 Mc Kenzie Rd,ARCHIVED
60C037CD2766209C22955EA85025834483170CC4_1508056662000,10/15/2017 01:37:00 PM +0000,COLLISION,"(30.410551,-97.963773)",30.410551,-97.963773,17700-blk CHERRY LN,ARCHIVED
611425A9F0DDA81385E5B04298E7DFD179400131,09/30/2017 07:53:00 AM +0000,Crash Urgent,"(30.3769542,-97.6755904)",30.3769542,-97.6755904,E Braker Ln & N Ih 35 Svrd Nb,ARCHIVED
611425A9F0DDA81385E5B04298E7DFD179400131_1507866093000,10/13/2017 08:41:00 AM +0000,Crash Urgent,"(30.146097,-97.623338)",30.146097,-97.623338,7740-7754 Elroy Rd,ARCHIVED
6185B6DC968A9507570A4BCF063DD40BE8D62989,09/28/2017 07:33:00 PM +0000,Crash Service,"(30.1154091,-97.8062898)",30.1154091,-97.8062898,12810-13542 N Ih 35 Svrd Nb,ARCHIVED
618DCDFB0CD9AE4481164961C4796DD8E3930C8D,09/29/2017 10:24:00 PM +0000,Traffic Hazard,"(30.2981401,-97.7484801)",30.2981401,-97.7484801,N LAMAR BLVD & W 29TH ST,ARCHIVED
618DCDFB0CD9AE4481164961C4796DD8E3930C8D_1507824779000,10/12/2017 09:12:00 PM +0000,Traffic Hazard,"(30.360678,-97.686615)",30.360678,-97.686615,9500 N Ih 35 Sb,ARCHIVED
618DCDFB0CD9AE4481164961C4796DD8E3930C8D_1508260302000,10/17/2017 10:11:00 PM +0000,Traffic Hazard,"(30.330816,-97.623287)",30.330816,-97.623287,9595-9663 E Us 290 Hwy Eb,ARCHIVED
619683DB9EF9D4649743EE1DEDDB3923D6E5F704,09/27/2017 11:29:00 PM +0000,Crash Service,"(30.3718766,-97.7157452)",30.3718766,-97.7157452,9210 Northgate Blvd,ARCHIVED
619B7F2C7440776E5362A04735DE28763FF332D8,10/09/2017 09:25:00 PM +0000,Crash Urgent,"(30.3028615,-97.7141993)",30.3028615,-97.7141993,4503 N Ih 35 Svrd Nb,ARCHIVED
