Camera ID,Camera Manufacturer,Turn on Date,ATD Location ID,Primary St Segment ID,Cross St Segment ID,Landmark,Signal Engineer Area,Council District,JURISDICTION,Location Type,Location Name,Primary Street,Cross Street,Modified Date,Primary Street Block,COA Intersection ID,Camera Status,CROSS_ST_AKA,Cross Street Block,PRIMARY_ST_AKA,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
334,,,LOC16-004960,2015847,3305988,,NORTHEAST,4,,ROADWAY,CAMERON RD / 53RD ST,CAMERON RD,53RD ST,,5300,5161146,DESIRED,,1108,,"(30.31062051, -97.70809936)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.70809936,30.31062051,,http://162.89.4.145/CCTVImages/CCTV334.jpg
335,,,LOC16-003230,2015935,2015987,,NORTHEAST,"9,4",,ROADWAY,51ST ST / CAMERON RD,51ST ST,CAMERON RD,,1051,5160982,DESIRED,,5101,,"(30.3091068, -97.7097549)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7097549,30.3091068,,http://162.89.4.145/CCTVImages/CCTV335.jpg
336,,,LOC16-002875,2017936,2017937,,NORTHEAST,1,,ROADWAY,MARTIN LUTHER KING JR BLVD / COMAL ST,MARTIN LUTHER KING JR BLVD,COMAL ST,,1500,5159381,DESIRED,,1900,,"(30.2791042, -97.7251358)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7251358,30.2791042,,http://162.89.4.145/CCTVImages/CCTV336.jpg
337,,,LOC16-004520,2017761,2017731,,NORTHEAST,1,,ROADWAY,MARTIN LUTHER KING JR BLVD / ALEXANDER AVE,MARTIN LUTHER KING JR BLVD,ALEXANDER AVE,,2809,5161088,DESIRED,,1900,,"(30.2817059, -97.7094574)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7094574,30.2817059,,http://162.89.4.145/CCTVImages/CCTV337.jpg
338,,,LOC16-004190,2017575,2017576,,NORTHEAST,1,,ROADWAY,MARTIN LUTHER KING JR BLVD / E M FRANKLIN AVE,MARTIN LUTHER KING JR BLVD,E M FRANKLIN AVE,,3600,5162491,DESIRED,,2000,,"(30.2837296, -97.6960907)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6960907,30.2837296,,http://162.89.4.145/CCTVImages/CCTV338.jpg
339,,,LOC16-004105,2017379,2017378,,NORTHEAST,1,,ROADWAY,MARTIN LUTHER KING JR BLVD / TANNEHILL LN,MARTIN LUTHER KING JR BLVD,TANNEHILL LN,,5600,5165251,DESIRED,,4800,,"(30.2863102, -97.6694107)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6694107,30.2863102,,http://162.89.4.145/CCTVImages/CCTV339.jpg
340,,,LOC16-003250,2017478,2017538,,NORTHEAST,1,,ROADWAY,FM 969 RD / CRAIGWOOD DR,FM 969 RD,CRAIGWOOD DR,,6311,5165822,DESIRED,,4900,,"(30.2847252, -97.6598206)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6598206,30.2847252,,http://162.89.4.145/CCTVImages/CCTV340.jpg
358,,,LOC16-001645,2041178,2018884,,CENTRAL,"9,3",,ROADWAY,6TH ST / 35 SVRD,6TH ST,IH 35 SVRD,,700,5158201,DESIRED,,600,,"(30.2658806, -97.7350006)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7350006,30.2658806,,http://162.89.4.145/CCTVImages/CCTV358.jpg
359,Spectra Enhanced,07/27/2017,LOC16-003965,3261520,2041665,,SOUTHWEST,8,,ROADWAY,BRODIE LN / BEN GARZA LN,BRODIE LN,BEN GARZA LN,,6300,5148259,TURNED_ON,,3501,,"(30.2198162, -97.8266525)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.8266525,30.2198162,,http://162.89.4.145/CCTVImages/CCTV359.jpg
360,Spectra Enhanced,07/26/2017,LOC16-002070,2024957,2024958,,SOUTHWEST,"8,5",,ROADWAY,BRODIE LN / HARPERS FERRY LN,BRODIE LN,HARPERS FERRY LN,,7400,5147555,TURNED_ON,,3501,,"(30.2070122, -97.834938)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.834938,30.2070122,,http://162.89.4.145/CCTVImages/CCTV360.jpg
361,Spectra Enhanced,07/26/2017,LOC16-004245,2047609,2025268,,SOUTHWEST,"8,5",,ROADWAY,BRODIE LN / ALEXANDRIA DR,BRODIE LN,ALEXANDRIA DR,,8209,5147204,TURNED_ON,,3501,,"(30.2008514, -97.8387375)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.8387375,30.2008514,,http://162.89.4.145/CCTVImages/CCTV361.jpg
362,Spectra Enhanced,07/26/2017,LOC16-003470,2041995,2026451,,SOUTHWEST,"5,8",,ROADWAY,BRODIE LN / SILK OAK DR,BRODIE LN,SILK OAK DR,,8920,5146665,TURNED_ON,,3413,,"(30.1907635, -97.8452148)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.8452148,30.1907635,,http://162.89.4.145/CCTVImages/CCTV362.jpg
363,,,LOC16-003645,3271593,3260386,,SOUTHWEST,8,,ROADWAY,SOUTHWEST PKWY / WILLIAM CANNON DR,SOUTHWEST PKWY,WILLIAM CANNON DR,,7018,5144805,DESIRED,,7161,,"(30.2545109, -97.8656235)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8656235,30.2545109,,http://162.89.4.145/CCTVImages/CCTV363.jpg
366,,,LOC16-002595,2023896,2023897,,SOUTHWEST,8,,ROADWAY,SOUTHWEST PKWY / REPUBLIC OF TEXAS BLVD,SOUTHWEST PKWY,REPUBLIC OF TEXAS BLVD,,4400,5147905,DESIRED,,4500,,"(30.2400837, -97.8302536)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8302536,30.2400837,,http://162.89.4.145/CCTVImages/CCTV366.jpg
367,,,LOC16-003900,2026608,2026286,,SOUTHWEST,8,,ROADWAY,SOUTHWEST PKWY / MOPAC EXPY SVRD,SOUTHWEST PKWY,MOPAC EXPY SVRD,,3900,5148451,DESIRED,,4950,,"(30.2377434, -97.8236008)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8236008,30.2377434,,http://162.89.4.145/CCTVImages/CCTV367.jpg
368,,,LOC16-003905,2026608,2026266,,SOUTHWEST,8,,ROADWAY,SOUTHWEST PKWY / MOPAC EXPY SVRD,SOUTHWEST PKWY,MOPAC EXPY SVRD,,3900,5148537,DESIRED,,4911,,"(30.2364311, -97.822525)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.822525,30.2364311,,http://162.89.4.145/CCTVImages/CCTV368.jpg
370,,,LOC16-003180,2036548,2036547,,SOUTHEAST,2,,ROADWAY,PLEASANT VALLEY RD / NUCKOLS CROSSING RD,PLEASANT VALLEY RD,NUCKOLS CROSSING RD,,6201,5157009,DESIRED,,6112,,"(30.1844883, -97.7449036)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7449036,30.1844883,,http://162.89.4.145/CCTVImages/CCTV370.jpg
371,,,LOC16-001685,2023382,2023381,,SOUTHEAST,2,,ROADWAY,PLEASANT VALLEY RD / STASSNEY LN,PLEASANT VALLEY RD,STASSNEY LN,,5205,5157006,DESIRED,,4610,,"(30.193985, -97.7446823)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7446823,30.193985,,http://162.89.4.145/CCTVImages/CCTV371.jpg
372,,,LOC16-002855,3212238,2047907,,SOUTHEAST,"3,2",,ROADWAY,BEN WHITE BLVD SVRD / TODD LN,BEN WHITE BLVD SVRD,TODD LN,,2237,5158368,DESIRED,,3701,,"(30.2149239, -97.7352905)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7352905,30.2149239,,http://162.89.4.145/CCTVImages/CCTV372.jpg
373,,,LOC16-003595,3377275,,KREIG FIELD,SOUTHWEST,3,,ROADWAY,1 BLK S PLEASANT VALLEY RD (KREIG FIELD),PLEASANT VALLEY RD,,,1,,DESIRED,,,,"(30.2460289, -97.7149734)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7149734,30.2460289,,http://162.89.4.145/CCTVImages/CCTV373.jpg
374,,,LOC16-001925,2022667,3381702,,SOUTHWEST,3,,ROADWAY,PLEASANT VALLEY RD / LAKESHORE BLVD,PLEASANT VALLEY RD,LAKESHORE BLVD,,1100,5160383,DESIRED,,2206,,"(30.2425137, -97.7171478)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7171478,30.2425137,,http://162.89.4.145/CCTVImages/CCTV374.jpg
378,,,LOC16-005095,2021633,,Zilker Park,SOUTHWEST,8,,ROADWAY,2100 BLK BARTON SPRINGS RD (Zilker Park),BARTON SPRINGS RD,,,2100,,DESIRED,,,,"(30.2660046, -97.7681274)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7681274,30.2660046,,http://162.89.4.145/CCTVImages/CCTV378.jpg
385,,,LOC16-003695,2020652,2020653,,CENTRAL,10,,ROADWAY,EXPOSITION BLVD / LAKE AUSTIN BLVD,EXPOSITION BLVD,LAKE AUSTIN BLVD,,700,5152487,DESIRED,,2701,,"(30.2832127, -97.7767715)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7767715,30.2832127,,http://162.89.4.145/CCTVImages/CCTV385.jpg
387,,,LOC16-003685,2020859,2020879,,CENTRAL,10,,ROADWAY,LAKE AUSTIN BLVD / VETERANS DR,LAKE AUSTIN BLVD,VETERANS DR,,2304,5153038,DESIRED,,2301,,"(30.2776871, -97.7718658)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7718658,30.2776871,,http://162.89.4.145/CCTVImages/CCTV387.jpg
388,,,LOC16-004585,2007040,2007011,,NORTHWEST,6,,ROADWAY,ANDERSON MILL RD / MORRIS RD,ANDERSON MILL RD,MORRIS RD,,8500,5153102,DESIRED,,13200,,"(30.4562817, -97.766571)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.766571,30.4562817,,http://162.89.4.145/CCTVImages/CCTV388.jpg
389,,,LOC16-004275,2007134,3554333,,NORTHWEST,6,,ROADWAY,ANDERSON MILL RD / BROADMEADE AVE,ANDERSON MILL RD,BROADMEADE AVE,,8906,5152043,DESIRED,,12800,,"(30.4531956, -97.7763901)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7763901,30.4531956,,http://162.89.4.145/CCTVImages/CCTV389.jpg
390,,,LOC16-003175,2038761,2007231,,NORTHWEST,6,,ROADWAY,ANDERSON MILL RD / POND SPRINGS RD,ANDERSON MILL RD,POND SPRINGS RD,,9320,5151165,DESIRED,,13400,,"(30.4503841, -97.7853088)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7853088,30.4503841,,http://162.89.4.145/CCTVImages/CCTV390.jpg
391,,,LOC16-002840,2015278,2015330,,CENTRAL,"10,7",,ROADWAY,45TH ST / BULL CREEK RD,45TH ST,BULL CREEK RD,,2800,5155231,DESIRED,,4400,,"(30.3205681, -97.753479)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.753479,30.3205681,,http://162.89.4.145/CCTVImages/CCTV391.jpg
392,,,LOC16-002845,2040479,2021931,,CENTRAL,10,,ROADWAY,MOPAC EXPY / 45TH ST,MOPAC EXPY,45TH ST,,4313,5155059,DESIRED,,2904,,"(30.3212357, -97.7548218)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7548218,30.3212357,,http://162.89.4.145/CCTVImages/CCTV392.jpg
393,,,LOC16-004355,2021769,2021768,,CENTRAL,10,,ROADWAY,45TH ST / W 45TH TO MOPAC SB RAMP,45TH ST,W 45TH TO MOPAC SB RAMP,,2916,5154866,DESIRED,,,,"(30.3213959, -97.7563477)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7563477,30.3213959,,http://162.89.4.145/CCTVImages/CCTV393.jpg
398,,,LOC16-003310,2040500,2040509,,NORTHEAST,1,,ROADWAY,MANOR RD / PECAN BROOK DR,MANOR RD,PECAN BROOK DR,,7352,5165650,DESIRED,,4600,,"(30.3186951, -97.6613617)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6613617,30.3186951,,http://162.89.4.145/CCTVImages/CCTV398.jpg
399,,,LOC16-003095,2015513,2019930,,NORTHEAST,1,,ROADWAY,MANOR RD / ED BLUESTEIN BLVD SVRD,MANOR RD,ED BLUESTEIN BLVD SVRD,,7200,5165539,DESIRED,,7300,,"(30.3152828, -97.6635742)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6635742,30.3152828,,http://162.89.4.145/CCTVImages/CCTV399.jpg
400,Spectra Enhanced,08/03/2017,LOC16-003300,2015624,2040556,,NORTHEAST,1,,ROADWAY,MANOR RD / SUSQUEHANNA LN,MANOR RD,SUSQUEHANNA LN,,7001,5165474,TURNED_ON,,3200,,"(30.3130779, -97.6650085)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6650085,30.3130779,,http://162.89.4.145/CCTVImages/CCTV400.jpg
401,Spectra Enhanced,08/03/2017,LOC16-002405,2015836,2015837,,NORTHEAST,1,,ROADWAY,MANOR RD / LOYOLA LN,MANOR RD,LOYOLA LN,,6700,5165345,TURNED_ON,,3500,,"(30.3100624, -97.6671524)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6671524,30.3100624,,http://162.89.4.145/CCTVImages/CCTV401.jpg
403,Spectra Enhanced,08/01/2017,LOC16-002785,2017889,2017927,,NORTHEAST,1,,ROADWAY,SPRINGDALE RD / 12TH ST,SPRINGDALE RD,12TH ST,,1200,5163550,TURNED_ON,,4100,,"(30.2789841, -97.6870193)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.6870193,30.2789841,,http://162.89.4.145/CCTVImages/CCTV403.jpg
410,Spectra Enhanced,08/09/2017,LOC16-002690,2041586,2022935,,SOUTHWEST,3,,ROADWAY,GROVE BLVD / RIVERSIDE DR,GROVE BLVD,RIVERSIDE DR,,2001,5161393,TURNED_ON,,5800,,"(30.2270241, -97.7079239)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7079239,30.2270241,,http://162.89.4.145/CCTVImages/CCTV410.jpg
411,Spectra Enhanced,08/09/2017,LOC16-001930,2022810,2022809,,SOUTHWEST,3,,ROADWAY,RIVERSIDE DR / WICKERSHAM LN,RIVERSIDE DR,WICKERSHAM LN,,4400,5160049,TURNED_ON,,1401,,"(30.2323837, -97.7204056)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7204056,30.2323837,,http://162.89.4.145/CCTVImages/CCTV411.jpg
412,,,LOC16-001900,2041388,2022482,,SOUTHWEST,"3,9",,ROADWAY,RIVERSIDE DR / LAKESHORE BLVD,RIVERSIDE DR,LAKESHORE BLVD,,1652,5158907,DESIRED,,1700,,"(30.2448444, -97.7303467)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7303467,30.2448444,,http://162.89.4.145/CCTVImages/CCTV412.jpg
417,,,LOC16-004860,2005924,2005807,,NORTHWEST,7,,ROADWAY,AMHERST DR / PARMER LN,AMHERST DR,PARMER LN,,12416,5160219,DESIRED,,3900,,"(30.4247303, -97.713562)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.713562,30.4247303,,http://162.89.4.145/CCTVImages/CCTV417.jpg
419,Spectra Enhanced,07/20/2017,LOC16-003330,2006692,2005056,,NORTHWEST,6,,ROADWAY,PARMER LN / TAMAYO DR,PARMER LN,TAMAYO DR,,7700,5154858,TURNED_ON,,13450,,"(30.4559517, -97.7527771)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7527771,30.4559517,,http://162.89.4.145/CCTVImages/CCTV419.jpg
420,,,LOC16-003930,2003507,2029964,,NORTHWEST,6,,ROADWAY,PARMER LN / LAKELINE BLVD,PARMER LN,LAKELINE BLVD,,10000,5152489,DESIRED,,10001,,"(30.4879532, -97.7713318)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7713318,30.4879532,,http://162.89.4.145/CCTVImages/CCTV420.jpg
421,,,LOC16-003835,3258225,2045961,,SOUTHEAST,2,,ROADWAY,MC KINNEY FALLS PKWY / WILLIAM CANNON DR,MC KINNEY FALLS PKWY,WILLIAM CANNON DR,,6926,5159643,DESIRED,,7000,,"(30.1632175, -97.7258301)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7258301,30.1632175,,http://162.89.4.145/CCTVImages/CCTV421.jpg
422,Spectra Enhanced,06/07/2017,LOC16-004130,2027554,2027556,,SOUTHEAST,2,,ROADWAY,WILLIAM CANNON DR / SALT SPRINGS DR,WILLIAM CANNON DR,SALT SPRINGS DR,,6311,5158068,TURNED_ON,,7101,,"(30.1690102, -97.7383728)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7383728,30.1690102,,http://162.89.4.145/CCTVImages/CCTV422.jpg
423,,,LOC16-002045,2026486,2025682,,SOUTHEAST,2,,ROADWAY,WILLIAM CANNON DR / STONLEIGH PL,WILLIAM CANNON DR,STONLEIGH PL,,2300,5154994,DESIRED,,6501,,"(30.1864319, -97.7588806)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7588806,30.1864319,,http://162.89.4.145/CCTVImages/CCTV423.jpg
424,,,LOC16-001960,2025267,2025252,,SOUTHWEST,"5,2",,ROADWAY,WILLIAM CANNON DR / WOODHUE DR,WILLIAM CANNON DR,WOODHUE DR,,1300,5150583,DESIRED,,6605,,"(30.2003918, -97.7987671)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7987671,30.2003918,,http://162.89.4.145/CCTVImages/CCTV424.jpg
425,,,LOC16-002125,2024343,2024342,,SOUTHWEST,8,,ROADWAY,WILLIAM CANNON DR / BECKETT RD,WILLIAM CANNON DR,BECKETT RD,,5400,5145695,DESIRED,,6807,,"(30.2249718, -97.8549728)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8549728,30.2249718,,http://162.89.4.145/CCTVImages/CCTV425.jpg
426,,,LOC16-002130,3260627,2024508,,SOUTHWEST,8,,ROADWAY,WILLIAM CANNON DR / BRUSH COUNTRY RD,WILLIAM CANNON DR,BRUSH COUNTRY RD,,4600,5146898,DESIRED,,6701,,"(30.2233868, -97.8416977)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8416977,30.2233868,,http://162.89.4.145/CCTVImages/CCTV426.jpg
428,Sarix,07/17/2017,LOC16-003745,2027790,2027786,,SOUTHWEST,5,,ROADWAY,SLAUGHTER LN / TEXAS OAKS DR,SLAUGHTER LN,TEXAS OAKS DR,,1201,5149245,TURNED_ON,,9401,,"(30.1738815, -97.8143845)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.8143845,30.1738815,,http://162.89.4.145/CCTVImages/CCTV428.jpg
429,,,LOC16-002500,2036138,2038147,,SOUTHWEST,8,,ROADWAY,SLAUGHTER LN / BECKETT RD,SLAUGHTER LN,BECKETT RD,,5701,5144578,DESIRED,,9301,,"(30.2009087, -97.8708801)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8708801,30.2009087,,http://162.89.4.145/CCTVImages/CCTV429.jpg
431,,,LOC16-003160,2026053,2026293,,SOUTHWEST,8,,ROADWAY,SLAUGHTER LN / SENDERA MESA DR,SLAUGHTER LN,SENDERA MESA DR,,4500,5145092,DESIRED,,9201,,"(30.1987305, -97.8627777)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8627777,30.1987305,,http://162.89.4.145/CCTVImages/CCTV431.jpg
438,,,LOC16-005105,2024073,2024047,St. Edwards,SOUTHWEST,3,,ROADWAY,CONGRESS AVE / LA VISTA ST (St. Edwards),CONGRESS AVE,LA VISTA ST,,3000,5154891,DESIRED,,101,,"(30.2325363, -97.7584152)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7584152,30.2325363,,http://162.89.4.145/CCTVImages/CCTV438.jpg
440,,,LOC16-004870,3380551,2024129,,SOUTHWEST,3,,ROADWAY,1ST ST / SOUTH CENTER ST,1ST ST,SOUTH CENTER ST,,3616,5157958,DESIRED,,601,,"(30.22942948, -97.7676616)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7676616,30.22942948,,http://162.89.4.145/CCTVImages/CCTV440.jpg
441,,,LOC16-001990,2024505,2024506,,SOUTHWEST,3,,ROADWAY,CONGRESS AVE / ST ELMO RD,CONGRESS AVE,ST ELMO RD,,4228,5153835,DESIRED,,101,,"(30.2182045, -97.7668762)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7668762,30.2182045,,http://162.89.4.145/CCTVImages/CCTV441.jpg
442,,,LOC16-004510,2041741,2024671,,SOUTHWEST,3,,ROADWAY,1ST ST / EMERALD WOOD DR,1ST ST,EMERALD WOOD DR,,4900,5152507,DESIRED,,601,,"(30.2128639, -97.778511)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.778511,30.2128639,,http://162.89.4.145/CCTVImages/CCTV442.jpg
443,Sarix,05/15/2017,LOC16-002005,2025009,3261177,,SOUTHWEST,"3,2",,ROADWAY,CONGRESS AVE / STASSNEY LN,CONGRESS AVE,STASSNEY LN,,5536,5152923,TURNED_ON,,100,,"(30.204942, -97.77479)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.77479,30.204942,,http://162.89.4.145/CCTVImages/CCTV443.jpg
446,,,LOC16-002515,2009915,2009948,,NORTHWEST,"7,4",,ROADWAY,BRAKER LN / PARKFIELD DR,BRAKER LN,PARKFIELD DR,,1400,5162233,DESIRED,,11200,,"(30.3861217, -97.6957474)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6957474,30.3861217,,http://162.89.4.145/CCTVImages/CCTV446.jpg
447,,09/09/2016,LOC16-003740,2006614,2046936,,NORTHWEST,7,,ROADWAY,BRAKER LN / STONELAKE BLVD,BRAKER LN,STONELAKE BLVD,,4200,5156985,TURNED_ON,,10201,,"(30.3989582, -97.7392883)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7392883,30.3989582,,http://162.89.4.145/CCTVImages/CCTV447.jpg
448,Spectra Enhanced,07/05/2017,LOC16-002250,3255928,2009788,,NORTHWEST,"7,4",,ROADWAY,BRAKER LN / KRAMER LN,BRAKER LN,KRAMER LN,,2219,5160273,TURNED_ON,,2301,,"(30.3908577, -97.7140121)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7140121,30.3908577,,http://162.89.4.145/CCTVImages/CCTV448.jpg
452,,,LOC16-004785,2016968,3261995,,NORTHEAST,9,,ROADWAY,AIRPORT BLVD / ZACH SCOTT ST,AIRPORT BLVD,ZACH SCOTT ST,,4100,5161201,DESIRED,,1824,,"(30.2941189, -97.7078781)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7078781,30.2941189,,http://162.89.4.145/CCTVImages/CCTV452.jpg
461,Spectra Enhanced,07/29/2017,LOC16-004720,2011929,2011928,,NORTHWEST,7,,ROADWAY,KOENIG LN / ARROYO SECO,KOENIG LN,ARROYO SECO,,1600,5157958,TURNED_ON,,5900,,"(30.33239, -97.73474)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.73474,30.33239,,http://162.89.4.145/CCTVImages/CCTV461.jpg
463,,,LOC16-002170,2013696,2011825,,NORTHWEST,7,,ROADWAY,MOPAC EXPY / NORTHLAND DR,MOPAC EXPY,NORTHLAND DR,,5300,5155147,DESIRED,,3000,,"(30.3355293, -97.7537231)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7537231,30.3355293,,http://162.89.4.145/CCTVImages/CCTV463.jpg
465,,,LOC16-004710,2012023,2012022,,NORTHWEST,7,,ROADWAY,BURNET RD / ADAMS AVE,BURNET RD,ADAMS AVE,,5500,5157168,DESIRED,,5600,,"(30.3300705, -97.7398911)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7398911,30.3300705,,http://162.89.4.145/CCTVImages/CCTV465.jpg
469,,,LOC16-002260,2010041,2010078,,NORTHWEST,7,,ROADWAY,BURNET RD / RUTLAND DR,BURNET RD,RUTLAND DR,,10000,5159209,DESIRED,,2401,,"(30.3834267, -97.7240753)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7240753,30.3834267,,http://162.89.4.145/CCTVImages/CCTV469.jpg
472,,,LOC16-004290,3321604,3283368,,NORTHWEST,7,,ROADWAY,BURNET RD / ESPERANZA XING,BURNET RD,ESPERANZA XING,,11100,5159662,DESIRED,,2901,,"(30.3983212, -97.7193222)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7193222,30.3983212,,http://162.89.4.145/CCTVImages/CCTV472.jpg
473,,,LOC16-003590,3269256,2010347,,NORTHWEST,4,,ROADWAY,METRIC BLVD / RUNDBERG LN,METRIC BLVD,RUNDBERG LN,,9310,5159686,DESIRED,,2101,,"(30.3751812, -97.7197266)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7197266,30.3751812,,http://162.89.4.145/CCTVImages/CCTV473.jpg
474,,,LOC16-002355,2010591,2010606,,NORTHWEST,4,,ROADWAY,RUNDBERG LN / PARKFIELD DR,RUNDBERG LN,PARKFIELD DR,,1200,5161164,DESIRED,,9300,,"(30.3674049, -97.7062454)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7062454,30.3674049,,http://162.89.4.145/CCTVImages/CCTV474.jpg
475,,,LOC16-002415,2010680,2010700,,NORTHWEST,4,,ROADWAY,RUNDBERG LN / COLLINFIELD DR,RUNDBERG LN,COLLINFIELD DR,,1000,5161615,DESIRED,,9200,,"(30.3653278, -97.7016525)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7016525,30.3653278,,http://162.89.4.145/CCTVImages/CCTV475.jpg
476,,,LOC16-002410,2010811,2010915,,NORTHEAST,4,,ROADWAY,RUNDBERG LN / GEORGIAN DR,RUNDBERG LN,GEORGIAN DR,,100,5162565,DESIRED,,9100,,"(30.3608303, -97.6934052)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6934052,30.3608303,,http://162.89.4.145/CCTVImages/CCTV476.jpg
477,,,LOC16-002345,2011030,2011251,,NORTHEAST,4,,ROADWAY,RUNDBERG LN / NORTH PLZ,RUNDBERG LN,NORTH PLZ,,832,5163613,DESIRED,,8800,,"(30.3559647, -97.6843338)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.6843338,30.3559647,,http://162.89.4.145/CCTVImages/CCTV477.jpg
478,,,LOC16-004495,5076511,5076515,,NORTHWEST,10,,ROADWAY,FM 2222 RD / PARK CENTRE,FM 2222 RD,PARK CENTRE,,8502,5148919,DESIRED,,,,"(30.3822517, -97.813118)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.813118,30.3822517,,http://162.89.4.145/CCTVImages/CCTV478.jpg
479,,,LOC16-004240,2012853,3288199,,NORTHWEST,10,,ROADWAY,FM 2222 RD / BELL MOUNTAIN DR,FM 2222 RD,BELL MOUNTAIN DR,,7706,5149559,DESIRED,,7751,,"(30.3771896, -97.8054581)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8054581,30.3771896,,http://162.89.4.145/CCTVImages/CCTV479.jpg
480,,,LOC16-003395,3371929,2044808,,NORTHWEST,10,,ROADWAY,FM 2222 RD / JESTER BLVD,FM 2222 RD,JESTER BLVD,,7200,5149888,DESIRED,,6501,,"(30.3694973, -97.8019943)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8019943,30.3694973,,http://162.89.4.145/CCTVImages/CCTV480.jpg
481,Spectra Enhanced,07/08/2017,LOC16-002625,2045287,3329832,,NORTHWEST,10,,ROADWAY,FM 2222 RD / CITY PARK RD,FM 2222 RD,CITY PARK RD,,6200,5150327,TURNED_ON,,5914,,"(30.3658009, -97.7974396)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.7974396,30.3658009,,http://162.89.4.145/CCTVImages/CCTV481.jpg
